0.0,0.9963725490196078
0.1,0.9878431372549021
0.2,-0.9887254901960787
0.3,-0.9850000000000005
0.4,-0.9996078431372549
0.5,-0.9978431372549019
0.6,-0.24794117647058836
0.7,0.5690196078431374
0.8,-0.9973529411764706
0.9,0.961666666666667
1.0,-0.6176470588235297
1.1,-0.9765686274509807
1.199999,-0.22813725490196093
1.3,-0.9925490196078433
1.399999,0.9871568627450982
1.5,0.9282352941176475
1.6,0.9416666666666671
1.7,-0.9648039215686276
1.8,-0.9509803921568627
1.899999,0.9536274509803921
2.0,-0.7405882352941181
2.1,0.8659803921568626
2.2,0.8055882352941179
2.219999,-0.42343137254901986
2.229999,0.4948039215686273
2.239999,0.7458823529411764
2.25,0.3887254901960785
2.259999,0.7178431372549022
2.269185,-0.3244117647058828
2.279999,-0.78
2.29,-0.13166666666666657
2.299999,-0.02882352941176462
2.31,0.029117647058823526
2.319999,-0.6239215686274512
2.33,-0.5258823529411769
2.339999,0.5923529411764707
2.35,-0.003627450980392133
2.359999,0.586176470588235
2.37,-0.7759803921568629
2.379999,-0.19784313725490202
2.39,0.17049019607843177
2.399999,-0.2755882352941177
2.41,0.245392156862745
2.419999,-0.02235294117647088
2.43,-0.6262745098039215
2.439999,-0.2669607843137251
2.45,-0.7917647058823527
2.459999,-0.5354901960784313
2.47,0.14401960784313736
2.48,0.30343137254901964
2.49,0.5803921568627448
2.5,-0.5404901960784315
2.609999,0.3276470588235294
2.62,-0.05764705882352933
2.629999,0.2740196078431373
2.64,0.20274509803921575
2.649999,-0.22627450980392155
2.66,0.02745098039215696
2.669999,-0.04480392156862787
2.68,-0.315392156862745
2.69,0.3822549019607842
2.7,0.5325490196078432
2.71,0.04980392156862748
2.72,0.32049019607843127
2.73,0.06764705882352928
2.74,0.17392156862745076
2.75,-0.09539215686274502
2.76,0.24117647058823477
2.77,-0.19382352941176467
2.78,0.09068627450980418
2.79,0.32794117647058835
2.8,-0.009313725490196705
2.81,-0.11980392156862751
2.82,0.0036274509803921
2.83,0.25774509803921575
2.839999,0.0642156862745095
2.85,0.06558823529411764
2.86,-0.2168627450980391
2.87,0.41813725490196074
2.879999,0.04813725490196077
2.89,0.043039215686274813
2.899999,0.10921568627451012
2.91,0.16735294117647057
2.919999,0.03539215686274509
2.93,0.10058823529411764
2.94,-0.09029411764705884
2.95,-0.013431372549018994
2.96,0.10127450980392132
2.97,0.1828431372549015
2.98,0.16568627450980397
2.99,0.32715686274509775
3.0,-0.02784313725490235
3.1,0.10009803921568591
3.1,-0.045686274509803886
3.11,-0.07294117647058826
3.12,-0.10549019607843138
3.129999,0.03441176470588241
3.14,0.025686274509803864
3.15,-0.03411764705882347
3.16,0.08284313725490193
3.169999,-0.0023529411764706687
3.18,-0.07215686274509779
3.189999,0.026862745098039112
3.2,0.10529411764705852
3.2,0.04029411764705869
3.209999,-0.010392156862745158
3.22,0.1845098039215681
3.229999,0.07421568627450983
3.24,-0.053137254901960806
3.25,-0.25411764705882334
3.26,0.0879411764705881
3.27,0.007549019607842673
3.28,0.03411764705882349
3.29,-0.02656862745098016
3.3,-0.1427450980392156
3.3,0.1816666666666662
3.31,-0.10392156862745092
3.32,0.10696078431372529
3.33,-0.03794117647058819
3.339999,0.008039215686274737
3.35,-0.08696078431372553
3.36,-0.0005882352941176533
3.37,0.012058823529411386
3.379999,0.09549019607843116
3.39,-0.04686274509803954
3.4,0.033823529411764267
3.4,0.009901960784313737
3.41,-0.07196078431372488
3.419999,0.07607843137254937
3.43,-0.07019607843137261
3.439999,-0.09696078431372547
3.45,-0.03323529411764693
3.459999,0.13598039215686242
3.47,0.04372549019607871
3.48,-0.02794117647058819
3.49,-0.11284313725490153
3.5,-0.0691176470588235
3.5,0.00843137254901901
3.6,0.13588235294117654
3.7,-0.04813725490196036
3.8,0.12421568627450984
3.89999,0.14107843137254872
